1.3181818181818181 0 1:0.058602601443838144 2:0.16406852482194947 3:0.8211642416699667 4:0.7614736411584373 5:0.5841722096249653 6:0.8815700662652939
2.1538461538461537 0 1:0.05074488887700375 2:0.13912318139513544 3:0.736264360322469 4:0.6640479927240568 5:0.7003606825787714 6:0.9545288257855892
7.333333333333333 0 1:0.05684222755908883 2:0.28977812861865815 3:0.7039322571353845 4:0.5824140229288021 5:0.41453151724223436 6:0.6282747532761892
2.3157894736842106 0 1:0.07901339218765992 2:0.11881470784347212 3:0.6105590237002627 4:0.48596261683381026 5:0.3473506071394669 6:0.9016873920030167
4.285714285714286 0 1:0.06460494491667773 2:0.11881470784347212 3:0.5472957666041126 4:0.44618734379048436 5:0.3248005810703823 6:0.5746221952111263
3.75 0 1:0.06460494491667773 2:0.03832499154636076 3:0.5360812303711026 4:0.3761651531627565 5:0.2186683236844115 6:0.9012195706353356
3.5 0 1:0.07292342835028504 2:0.20696415290166045 3:0.4412315478797639 4:0.313716095368951 5:0.07789122848925072 6:0.9999051838165337
2.6666666666666665 0 1:0.06047549573258216 2:0.13569182246327627 3:0.5466854678004833 4:0.46112453696939715 5:0.23367368546775213 6:0.5746930060170121
2.142857142857143 0 1:0.07435618056541979 2:0.13607754175381187 3:0.6236852412318634 4:0.4919607351472083 5:0.4057707224063007 6:0.9596886017436742
2.6153846153846154 0 1:0.053620779449381484 2:0.16344459336811945 3:0.5169536849558987 4:0.39763682703701814 5:0.07789122848925072 6:0.9451899060720862
9.0 0 1:0.06460494491667773 2:0.13491696874658787 3:0.5119870212726282 4:0.35362832530136956 5:0.4057707224063007 6:0.7022944827770136
0.6976744186046512 0 1:0.06933966639966845 2:0.23034730494395925 3:0.7229329846156479 4:0.638867844123296 5:0.6386825521486394 6:0.7767394741839526
3.2 0 1:0.0551845297335377 2:0.18261378968332015 3:0.6394521752430776 4:0.5187180359928054 5:0.15578245697850143 6:0.9016873920030167
3.7142857142857144 0 1:0.07435618056541979 2:0.17793741190826784 3:0.6207806228560055 4:0.4513981837953078 5:0.47580047419508453 6:0.9531409363178814
3.0 0 1:0.0551845297335377 2:0.2583324997064041 3:0.6776439227448722 4:0.5561464431134571 5:0.18085783177448217 6:0.9208671080815486
6.666666666666666 0 1:0.058602601443838144 2:0.28977812861865815 3:0.49977904201256806 4:0.33044735121580326 5:0.23367368546775213 6:0.9643653718932685
4.0 0 1:0.05684222755908883 2:0.3243558009059905 3:0.5346923063778628 4:0.37950505730435613 5:0.2013459047798165 6:0.6385958515101375
2.0 0 1:0.053620779449381484 2:0.21876564271542426 3:0.6076039715019761 4:0.45308098215806064 5:0.31156491395700286 6:0.9807331899256239
3.333333333333333 0 1:0.053620779449381484 2:0.15670786934272418 3:0.5089317846857976 4:0.30751221714520194 5:0.28823179559642637 6:0.8647107311229042
1.7777777777777777 0 1:0.058602601443838144 2:0.21459585363744352 3:0.5266437639080259 4:0.33044735121580326 5:0.18085783177448217 6:0.977459735510973
2.2857142857142856 0 1:0.0551845297335377 2:0.16344459336811945 3:0.5916627480216354 4:0.44618734379048436 5:0.31837750210915217 6:0.9643653718932685
3.0 0 1:0.058602601443838144 2:0.127318475091467 3:0.5073642877446565 4:0.3727192027790084 5:0.42001422846422803 6:0.5746221952111263
0.32432432432432434 0 1:0.058602601443838144 2:0.2772483934859483 3:0.6725130167931924 4:0.5819056457923397 5:0.5443572357766984 6:0.9545288257855892
1.8571428571428572 0 1:0.0551845297335377 2:0.252749435195314 3:0.6176863755817401 4:0.48346737314338767 5:0.41453151724223436 6:0.6282747532761892
0.9333333333333333 0 1:0.0551845297335377 2:0.15670786934272418 3:0.30842457385590755 4:0.11924153236819986 5:0.0 6:0.9451899060720862
1.7777777777777777 0 1:0.058602601443838144 2:0.2772483934859483 3:0.6978848894305262 4:0.5624220822126828 5:0.49381870516226317 6:0.9592209185994802
10.0 0 1:0.05214321027769021 2:0.17510675656394764 3:0.4880313447903337 4:0.36916025048999357 5:0.18085783177448217 6:0.9353676004764703
2.0 0 1:0.05214321027769021 2:0.24790844527103223 3:0.486048586675686 4:0.35362832530136956 5:0.0 6:0.9232059696362152
0.8695652173913043 0 1:0.05684222755908883 2:0.19862247215424259 3:0.4371790426737468 4:0.26970759363330243 5:0.0 6:0.9339643738367213
2.4000000000000004 0 1:0.06247205478861363 2:0.2772483934859483 3:0.5806189056602482 4:0.40306487407891894 5:0.3783941076879193 6:0.5746221952111263
2.3636363636363638 0 1:0.058602601443838144 2:0.1475053831675432 3:0.6820915917724042 4:0.5481028883021207 5:0.5140753191999377 6:0.9545288257855892
2.0 0 1:0.0551845297335377 2:0.11881470784347212 3:0.5668903239540031 4:0.48960111351642166 5:0.37445078066291293 6:0.9214303864538282
4.0 0 1:0.0551845297335377 2:0.19862247215424259 3:0.5054464505707946 4:0.3654806330187847 5:0.0 6:0.9012195706353356
2.571428571428571 0 1:0.06047549573258216 2:0.18098224914903652 3:0.6619028628725862 4:0.5423890259003128 5:0.5696094371852009 6:0.5746221952111263
1.2857142857142856 0 1:0.05684222755908883 2:0.2415086942693482 3:0.6200620966637124 4:0.4513981837953078 5:0.3421229999749773 6:0.9592209185994802
2.0 0 1:0.053620779449381484 2:0.15670786934272418 3:0.6381345678229222 4:0.48596261683381026 5:0.2013459047798165 6:0.9540763304662991
1.5555555555555554 0 1:0.06247205478861363 2:0.1550516390209767 3:0.5645787733354758 4:0.4201736548984051 5:0.4057707224063007 6:0.7299220197615629
0.5 2 1:0.11432747384635568 2:0.1983830239128454 3:0.3677347647577893 4:0.31958446074375874 5:0.23367368546775213 6:0.9662360487520764
0.0 5 1:0.036633851363113576 2:0.7469268420130334 3:0.7050243569393618 4:0.5355795117955352 5:0.4910092266024026 6:0.9980348278239907
0.0 5 1:0.10236626862300992 2:0.8325706709382424 3:0.637542702122491 4:0.41555430584083225 5:0.24690935258113159 6:0.9985024184930797
0.0 5 1:0.13569992365960945 2:0.6897513246800433 3:0.7785983474029918 4:0.6043787587589091 5:0.803017778281565 6:0.9980348278239907
0.0 5 1:0.07132034670306249 2:0.6152497764646376 3:0.7020699913209913 4:0.4871890515801315 5:0.23367368546775213 6:0.9648330427792725
0.0 5 1:0.03974810434789476 2:0.6423343258094922 3:0.5786386457110972 4:0.37950505730435613 5:0.3661230240856771 6:0.9994375964890027
0.8571428571428571 6 1:0.09561312285717735 2:0.39608420499187547 3:0.7437345082123339 4:0.736863588901064 5:0.7104874513714913 6:0.9999051838165337
0.0 6 1:0.10710168072800197 2:0.5148540723235284 3:0.0 4:0.0 5:0.15578245697850143 6:0.5746221952111263
0.0 6 1:0.10103185338759658 2:0.4259327485307474 3:0.4918701895673276 4:0.36167188011270596 5:0.0 6:0.9311578904608876
0.0 6 1:0.09561312285717735 2:0.2633960168452789 3:0.5572641858959755 4:0.5196263117550961 5:0.6492537946645611 6:0.9643653718932685
1.5 8 1:0.08985672084896426 2:0.169255574104614 3:0.7000203275870999 4:0.5299711185694588 5:0.07789122848925072 6:0.9999051838165337
3.0 8 1:0.08021799127405149 2:0.28977812861865815 3:0.5888989824203142 4:0.39763682703701814 5:0.07789122848925072 6:0.9999051838165337
1.1111111111111112 8 1:0.08021799127405149 2:0.18581729786577972 3:0.6072926530099773 4:0.43690491074525734 5:0.07789122848925072 6:0.9592209185994802
0.0 8 1:0.092639536223103 2:0.17510675656394764 3:0.6131281732015641 4:0.48472216538698454 5:0.2186683236844115 6:0.9662360487520764
0.0 8 1:0.08723621674208983 2:0.3791303895598736 3:0.5021561450915556 4:0.2783952946688183 5:0.0 6:0.871276683619752
0.0 8 1:0.092639536223103 2:0.35377304473112575 3:0.4994342611860351 4:0.2256990918976539 5:0.0 6:0.9578178624816908
0.2857142857142857 8 1:0.09560022489612073 2:0.11434702115928928 3:0.5863104662307258 4:0.36916025048999357 5:0.07789122848925072 6:0.9807331899256239
0.37209302325581395 8 1:0.092639536223103 2:0.15670786934272418 3:0.6640833599468339 4:0.509191018632696 5:0.18085783177448217 6:0.9788626512310311
0.0 8 1:0.10212809648963868 2:0.23034730494395925 3:0.3267108740860804 4:0.0752330306325513 5:0.0 6:0.9802656868211116
1.3333333333333333 8 1:0.09560022489612073 2:0.14644191724350608 3:0.5407799884268991 4:0.313716095368951 5:0.2013459047798165 6:0.9985024184930797
0.0 8 1:0.08476422578053143 2:0.2836626233563082 3:0.4740554252530653 4:0.29392721985744225 5:0.0 6:0.5749714328164661
0.0 8 1:0.08985672084896426 2:0.14925891153892412 3:0.5719606108664221 4:0.38274524777775326 5:0.0 6:0.9797979228066139
0.4 8 1:0.08242847072136031 2:0.30121592850561163 3:0.6008283319077341 4:0.3889491260015023 5:0.0 6:0.9797979228066139
0.0 8 1:0.08242847072136031 2:0.2664286791313202 3:0.32431565760680614 4:0.1746856874892424 5:0.0 6:0.9779273751988756
0.0 8 1:0.08021799127405149 2:0.2772483934859483 3:0.4136147188586449 4:0.1504660612651026 5:0.0 6:0.9802656868211116
0.0 8 1:0.11989863082004977 2:0.15670786934272418 3:0.5491021686226462 4:0.40568038184835453 5:0.0 6:0.9994375964890027
0.7777777777777778 8 1:0.08985672084896426 2:0.16622923458441657 3:0.49698300937478807 4:0.31958446074375874 5:0.0 6:0.9999051838165337
0.0 8 1:0.08242847072136031 2:0.35450513873387807 3:0.6104587274363313 4:0.44439328112254484 5:0.07789122848925072 6:0.8165255321298691
0.4225352112676056 9 1:0.042879303193717064 2:0.6925973030271703 3:0.7537577993578176 4:0.6464365834936705 5:0.6478534863381354 6:0.9980348278239907
1.3333333333333333 9 1:0.04169772513473997 2:0.6809512743301828 3:0.7915147665553588 4:0.6254033780197215 5:0.8474241047634142 6:0.9671713804952264
2.25 9 1:0.042879303193717064 2:0.4038303956717665 3:0.790722609180774 4:0.8179842823251695 5:0.7322460481713542 6:0.9980348278239907
1.3333333333333333 9 1:0.042879303193717064 2:0.529123967040817 3:0.6112579789399306 4:0.6267601246884357 5:0.6086250161300959 6:0.9451899060720862
5.0 9 1:0.040579519694274487 2:0.3595186223892566 3:0.48319706797015194 4:0.40568038184835453 5:0.5031330641179684 6:0.6994846848895251
0.8888888888888888 9 1:0.044129798304794174 2:0.4799320477933641 3:0.8060579667899669 4:0.8568360218104308 5:0.5925443036614743 6:0.9479963187389646
0.9090909090909092 9 1:0.04686315158143197 2:0.5139465057622848 3:0.744932515312544 4:0.7834487889802674 5:0.5854070933604071 6:0.9793304174741638
0.6956521739130435 9 1:0.04995746436219266 2:0.37350387775840665 3:0.7138230955828295 4:0.7093241096877886 5:0.5987109688455742 6:0.8183976185361831
1.3333333333333333 9 1:0.045455421102435035 2:0.3214773137950058 3:0.5219293426703818 4:0.4809134124809058 5:0.42001422846422803 6:0.9685743697532676
2.0 9 1:0.04169772513473997 2:0.11881470784347212 3:0.5599454385883997 4:0.532410284593842 5:0.4851703398395301 6:0.9793304174741638
0.0 9 1:0.04686315158143197 2:0.6860727166637752 3:0.6285732081990169 4:0.49427014823300114 5:0.3366402887529836 6:0.930222387084947
0.0 9 1:0.03951972164518358 2:0.8756105974651694 3:0.36468988689249926 4:0.1504660612651026 5:0.0 6:0.8890559536510177
0.0 9 1:0.03951972164518358 2:0.7469268420130334 3:0.7050243569393618 4:0.5355795117955352 5:0.4910092266024026 6:0.9980348278239907
0.0 9 1:0.03951972164518358 2:0.777333742763598 3:0.1973443736323571 4:0.0 5:0.4087675210446597 6:0.8534804650679887
0.0 9 1:0.04169772513473997 2:0.35450513873387807 3:0.4488260946313828 4:0.313716095368951 5:0.2186683236844115 6:0.8198018016271525
0.0 9 1:0.03951972164518358 2:0.8325706709382424 3:0.637542702122491 4:0.41555430584083225 5:0.24690935258113159 6:0.9985024184930797
0.0 9 1:0.048360862037742064 2:0.18608076299731455 3:0.49627018583142885 4:0.4579782784103046 5:0.4087675210446597 6:0.9699774788883042
0.5 9 1:0.042879303193717064 2:0.7244249930082217 3:0.44943091371840516 4:0.2384830647363997 5:0.7464380894749721 6:0.9311578904608876
0.0 9 1:0.042879303193717064 2:0.7218899128326086 3:0.186765655536865 4:0.0 5:0.0 6:0.5746221952111263
0.0 9 1:0.045455421102435035 2:0.6603717332432594 3:0.7140133822959925 4:0.6104214129230017 5:0.41730630733475044 6:0.9461254680333749
0.0 9 1:0.04995746436219266 2:0.42824323601363196 3:0.62104859509363 4:0.5761504590724219 5:0.4774173839481444 6:0.9980348278239907
0.0 9 1:0.048360862037742064 2:0.5454511543615868 3:0.0 4:0.0 5:0.0 6:0.5746930060170121
0.0 9 1:0.045455421102435035 2:0.3117369493500238 3:0.0 4:0.0 5:0.0 6:0.5746221952111263
0.0 9 1:0.045455421102435035 2:0.4626630124858298 3:0.0 4:0.0 5:0.7625188019435938 6:0.6296951320392608
